r,g,b,dbins
3.4624528235847807,8.234990730905828,10.12715141814463,9.599999999999998
3.472819432579005,8.158187476094177,10.041882479215468,9.699999999999996
3.4796918576020355,7.766647708316348,9.493422651613242,9.799999999999997
3.475977271644475,7.6950997054066965,9.348148186791805,9.899999999999999
3.485996826347261,7.058483898850782,8.75286352153813,9.999999999999996
3.4771023640442893,8.391292796081053,10.337017154550034,10.099999999999998
3.4636342402369196,8.000769048780453,11.01227009099871,10.199999999999996
3.4235406112234976,9.187352899770358,11.231303397852017,10.299999999999997
3.463645867686195,9.02269437847929,11.093979590002224,10.399999999999999
3.4646810427454335,8.75941800442565,10.778589962816941,10.499999999999996
3.472957113242393,8.245414204034024,10.92251190480347,10.599999999999998
3.467613646975834,8.44809235387361,11.215833215880979,10.699999999999996
3.483849808518437,7.474263173860257,9.454260623219426,10.799999999999997
4.444016110947919,10.054574449428666,12.899257946909618,10.899999999999999
3.060695250782545,9.209561188293081,12.14508900350479,10.999999999999996
