r,g,b,dbins
6.339687410102754,13.384939406896637,15.517648229345516,7.899999999999999
6.409085503145226,13.590691814453379,15.747230733200544,7.999999999999998
6.321943305749113,13.440262089428696,15.640674990777402,8.099999999999998
6.1591325249040825,13.051527266049344,15.222859773229626,8.2
6.213200062217944,13.234222503313195,15.411539768774807,8.299999999999997
6.3341925833936,13.504338580315963,15.754803408795688,8.399999999999999
6.079682401368091,12.979473690962175,15.239114041801122,8.499999999999996
6.036141979888296,12.924712760197727,15.238317777964811,8.599999999999998
6.036234684461271,12.960577470524477,15.323527497239121,8.7
6.081490824390949,13.100275436599645,15.502692335307417,8.799999999999997
6.23452993032917,13.528923430535597,16.04060461483724,8.899999999999999
6.38360916058822,13.89674816669196,16.472477293563635,8.999999999999996
6.515039613547405,14.224859576784372,16.818194560686415,9.099999999999998
6.544725721327624,14.38642625274924,17.033692037014017,9.199999999999998
6.487922155449509,14.28628148576431,16.937096744336728,9.299999999999997
6.549657687012809,14.484228286346521,17.221826232247672,9.399999999999999
6.656450225974701,14.833134511316626,17.67945068986562,9.499999999999996
6.567213387287251,14.625294537143418,17.452976069612383,9.599999999999998
6.398979472199035,14.249926937801636,17.15120441364425,9.699999999999996
6.441715018342283,14.394697840714214,17.33944047892758,9.799999999999997
6.343573652399354,14.14148568563773,17.02758054227631,9.899999999999999
6.3027282949884125,14.067081717692005,16.936122191528675,9.999999999999996
6.318252500765759,14.141099400003476,17.068644291686972,10.099999999999998
6.406556241602223,14.405909966371588,17.416917569351654,10.199999999999996
6.544723862580272,14.764908814863325,17.866765628958674,10.299999999999997
6.542480661575812,14.76893822252547,17.958811530009424,10.399999999999999
6.7067846510696105,15.319564832176008,18.763575809534075,10.499999999999996
6.6321881589610525,15.080646324154266,18.519503090872398,10.599999999999998
6.472162927674599,14.705315555323462,18.14263878541735,10.699999999999996
6.469623766498187,14.708819590794656,17.975763466854737,10.799999999999997
6.787807004924815,15.556431979352364,18.979173224300546,10.899999999999999
6.592976765404873,15.087534384023128,18.610669944597163,10.999999999999996
