r,g,b,dbins
5.174173112464681,18.232700924561215,14.403445303520721,4.699999999999999
5.077449346061221,17.969490011030498,14.22272151075226,4.799999999999999
5.003898242508672,17.72982865132749,14.038431778190423,4.899999999999999
4.932161020548477,17.562500768127883,13.970377811823791,4.999999999999999
4.859010221234596,17.3623319295177,13.852087052455214,5.1
4.827529762253162,17.399442529448176,14.000835172501818,5.199999999999999
4.849224983406693,17.606698053621763,14.235984884381853,5.299999999999999
4.745237098931111,17.315071705027865,14.082310687888938,5.399999999999999
4.7660968957231695,17.462506775149002,14.198552596680539,5.499999999999999
4.586978479539814,16.751949723800724,13.608047328023824,5.6
4.434765525299239,16.194971809085214,13.27481268518654,5.699999999999999
4.361668530498906,15.97944427422745,13.146200313490635,5.799999999999999
4.375273103991787,16.103241102241547,13.255501871447333,5.899999999999999
4.395659027700756,16.282304118697887,13.508043899561457,5.999999999999999
4.275711261438164,15.866121791405398,13.268528973246994,6.1
4.187433967739065,15.646677169873126,13.225097221098038,6.199999999999999
4.034252187979618,15.011725325637666,12.669744630737632,6.299999999999999
3.958265027463165,14.69466811758331,12.374848806833015,6.399999999999999
4.036049362429095,15.086035206933413,12.72970414066734,6.499999999999999
3.9628949104860736,14.851514857984881,12.587274898437336,6.599999999999999
3.841027184520228,14.360190768918514,12.19730366274037,6.699999999999999
3.784143085204003,14.128185600277215,12.01442538797694,6.799999999999999
3.702537082191789,13.85584265856459,11.854556514669127,6.899999999999999
3.65573273786124,13.705296157535745,11.799553979353831,6.999999999999998
3.6623135608358557,13.737552032756101,11.874482575619009,7.099999999999999
3.5482817209036868,13.26902740322554,11.494398930379973,7.199999999999999
3.5367075878714638,13.317806498796767,11.606323308718231,7.299999999999999
3.596115508310266,13.622855417127006,11.890387670275974,7.399999999999999
3.5451126318253454,13.445080861521932,11.745256641213011,7.499999999999998
3.624928630479471,13.830419582096617,12.050012562043062,7.599999999999999
3.6000709289818884,13.804120282450668,12.086632663331272,7.699999999999999
3.5602530490588675,13.702866913863652,12.036479408754213,7.799999999999999
3.471615665654583,13.384854961322452,11.843907559240089,7.899999999999999
3.506239890077319,13.590638915275697,12.016695878909907,7.999999999999998
3.458732437464188,13.440172009003978,11.937812345349545,8.099999999999998
3.3736357446999135,13.05134073515918,11.624813629538991,8.2
3.3961239834288603,13.234149196693494,11.766325880481586,8.299999999999997
3.4582200335926734,13.50426943291285,12.026789202168128,8.399999999999999
3.326348218508075,12.97941449475924,11.632372984465752,8.499999999999996
3.30476153516311,12.924722877384983,11.634157183130586,8.599999999999998
3.3074796528554424,12.960465027083997,11.697908478090076,8.7
3.331943935872343,13.100456672341858,11.83374062831185,8.799999999999997
3.4070827590244193,13.529029765444172,12.239751456953897,8.899999999999999
3.4869284047588422,13.896844373638707,12.565574496398817,8.999999999999996
3.5537413120892474,14.225540514670692,12.82539493156181,9.099999999999998
3.5670782124165674,14.386412188943961,12.987929714264421,9.199999999999998
3.539865387723646,14.286149454920894,12.914215035825212,9.299999999999997
3.5732603304438424,14.484463545711744,13.127743651871072,9.399999999999999
3.627654227708245,14.833264011982555,13.471229523295435,9.499999999999996
3.5856414244994848,14.625358321923272,13.300153816404361,9.599999999999998
3.4972255315291214,14.250003827441239,13.073500575540281,9.699999999999996
3.5198730013062374,14.395036165074952,13.219316935459686,9.799999999999997
3.4661782160245496,14.141455695643259,12.982411306321426,9.899999999999999
3.4501273614540082,14.06626420361942,12.913725019025705,9.999999999999996
3.4550448286591324,14.140861830158052,13.017953873191463,10.099999999999998
3.502196290514939,14.406018210852721,13.28186242681253,10.199999999999996
3.577926700721645,14.765398401346246,13.61960748725903,10.299999999999997
3.5797550425818097,14.769523771597644,13.691080547778373,10.399999999999999
3.6713799445998276,15.320114964282455,14.298357113951404,10.499999999999996
3.635139774571244,15.080572707376557,14.1179353574712,10.599999999999998
3.5650248260405775,14.705394465278275,13.834331079724993,10.699999999999996
3.567538617073814,14.708531943881209,13.695524378132752,10.799999999999997
3.717959983579086,15.556675085372454,14.456155493106468,10.899999999999999
3.6138656002457847,15.087296016101265,14.180439702866298,10.999999999999996
