r,g,b,dbins
1.4929745964710575,7.987358095800117,7.017823261203717,8.099999999999998
1.4941572974024113,7.861602789698259,6.8070449792192145,8.2
1.4922510939290685,7.898685282713735,6.763879497722294,8.299999999999997
1.4919193986222432,7.906696970092396,6.727461762990373,8.399999999999999
1.494451752949654,7.727835885873605,6.446966777237688,8.499999999999996
1.4953421954011346,7.663828236980394,6.47802479253236,8.599999999999998
1.4947393324401812,7.77450459784174,6.643019334743068,8.7
1.4954246086290257,7.593319667492751,6.61404802009515,8.799999999999997
1.4960957433022037,7.292561305488185,7.555912051483878,8.899999999999999
1.488401820159787,8.908776382229561,8.012691050530115,8.999999999999996
1.4561453538267741,9.216805463938117,8.342850092879507,9.099999999999998
1.454303805922203,9.226687150720343,8.287189157974078,9.199999999999998
1.4448806325513162,9.217369436833339,9.164397902458058,9.299999999999997
1.4126892584790933,9.260972732343067,9.178346620282149,9.399999999999999
1.4243289951179792,9.963586256870432,9.194202812072852,9.499999999999996
1.417321114277335,9.24853656097188,9.186205507885523,9.599999999999998
1.4410955608731773,9.137765034510881,9.095011266987633,9.699999999999996
1.4769461780802595,9.686530071132507,8.876123332661987,9.799999999999997
1.4800284585992363,8.930308852075683,8.945167870290778,9.899999999999999
1.4899983442297184,8.551759757570471,8.646715893958591,9.999999999999996
1.4412082288657577,9.051881240479007,9.021829016022961,10.099999999999998
1.43201278912609,10.014802870873092,9.234643184838438,10.199999999999996
1.3286934041553704,10.16023745443409,9.25091495687338,10.299999999999997
1.4108114156180895,9.864103327808396,9.913682910535869,10.399999999999999
1.435488707100936,10.593541892487757,9.680195694641993,10.499999999999996
2.468384793791518,10.449200907087482,9.428767777892451,10.599999999999998
2.479541727091617,10.488577664984387,9.576004030303631,10.699999999999996
1.483603776183405,9.884781589617631,9.108162239374655,10.799999999999997
2.495598566023218,10.96285678225286,11.00549779372349,10.899999999999999
2.4964507841163277,10.983845306360067,10.209123239647347,10.999999999999996
