r,g,b,dbins
1.4912126792476332,5.987169841027318,5.278014843201642,4.299999999999999
1.4926358064474958,5.9439237507846165,5.293502031410664,4.3999999999999995
1.4937971382368238,5.406703446573811,5.288447180474984,4.499999999999999
1.493247676526907,5.904884787023623,5.195671574811803,4.6
1.4923598919707008,6.053655264038978,5.307696838262449,4.699999999999999
1.4936367339509524,5.393774689466731,5.311034647647929,4.799999999999999
1.4915541515071953,6.094776511956403,5.303762923666901,4.899999999999999
1.4881495803534064,6.320301732979615,5.425123719069868,4.999999999999999
1.4871414013262942,6.357089491278621,5.4141691738272755,5.1
1.492126035825117,6.282925255608303,5.404883017183866,5.199999999999999
1.490234759195342,6.2209771020726,5.42244885884564,5.299999999999999
1.4898255384088592,6.243052923523521,5.465187981412356,5.399999999999999
1.4905105304085358,6.2503472303966525,5.446778431805884,5.499999999999999
1.4925036222835828,6.27958327903927,5.448308871870674,5.6
1.4936581759465202,5.397241180163474,5.466429050125974,5.699999999999999
1.490319156042118,6.446345801478245,5.446939871491799,5.799999999999999
1.4899066514821089,6.3801392098945,5.4342527852040465,5.899999999999999
1.491471479574198,6.377893542670596,5.367098607013807,5.999999999999999
1.4935762562621802,5.115641302977752,5.411082177777162,6.1
1.4938197494458691,5.167537632686983,5.449289357056185,6.199999999999999
1.4946862874005171,5.347496090822687,5.4686978311901875,6.299999999999999
1.4950111106241528,5.199012026755473,5.459764486128947,6.399999999999999
1.4922204328376205,6.456453400429239,5.41344752200739,6.499999999999999
1.4917643325240335,6.457887051851532,5.367329978848459,6.599999999999999
1.4932174180023514,6.461127321689323,5.329198706776817,6.699999999999999
1.4904434502287511,6.460963023954311,6.479819339928959,6.799999999999999
1.4894090678230287,6.45645666728126,6.480359102896181,6.899999999999999
1.4902658782314628,6.439525817902579,6.480134751589468,6.999999999999998
1.4902363681301865,6.405994876044508,6.476717810253743,7.099999999999999
1.4906973005347,6.32261545228534,6.445494891519996,7.199999999999999
1.489989311222975,6.345067490893809,6.458771877673586,7.299999999999999
1.488091581777352,6.277561443242287,6.457825240344964,7.399999999999999
1.4853247441565194,6.08454878082247,6.42604056545796,7.499999999999998
1.4795594636579135,7.446634976595411,6.372050282457659,7.599999999999999
1.4832952540775384,7.406044419861125,6.371388151413592,7.699999999999999
1.4862456945373903,7.277168941243487,6.139546930042453,7.799999999999999
1.4919678811610828,6.136978747919415,6.050403970420357,7.899999999999999
1.4916588902698322,6.947923014738592,6.030158837266094,7.999999999999998
1.4929745964710575,6.746574361647534,5.870060456378105,8.099999999999998
1.4941572974024113,5.766210828039242,5.714596456771455,8.2
1.4922510939290685,6.4542573031370765,5.812126996007233,8.299999999999997
1.4919193986222432,6.287607441868706,5.685575819129177,8.399999999999999
1.494451752949654,6.19792686496555,5.647360924327065,8.499999999999996
1.4953421954011346,5.965749268278505,5.786217872297371,8.599999999999998
1.4947393324401812,5.976977691663809,5.861496466777649,8.7
1.4954246086290257,5.893630662960376,5.83139437769082,8.799999999999997
1.4960957433022037,5.795463270557765,5.721551218465238,8.899999999999999
1.488401820159787,6.7453474455477425,6.786885451050152,8.999999999999996
1.4561453538267741,8.203623015014443,7.192433076440899,9.099999999999998
1.454303805922203,8.095807545568965,7.100372738877025,9.199999999999998
1.4448806325513162,8.077891858426106,8.250859375228686,9.299999999999997
1.4126892584790933,8.296545011166561,8.350793073540565,9.399999999999999
1.4243289951179792,8.098953848998672,8.220783773327351,9.499999999999996
1.417321114277335,8.233614946108256,8.296723389360169,9.599999999999998
1.4410955608731773,8.156080468797741,8.195472007717747,9.699999999999996
1.4769461780802595,7.7695023768232705,7.730120921654959,9.799999999999997
1.4800284585992363,7.6945231256816875,6.960579821526096,9.899999999999999
1.4899983442297184,7.054079775332347,6.771476835845068,9.999999999999996
1.4412082288657577,8.393480955591611,7.377587244860383,10.099999999999998
1.43201278912609,7.994958138544317,8.13241188961368,10.199999999999996
1.3286934041553704,9.186820807263343,8.343020012079263,10.299999999999997
1.4108114156180895,9.027253053018217,8.273910500264607,10.399999999999999
1.435488707100936,8.757668099337023,8.089771044079367,10.499999999999996
1.4721071813307638,8.240046451091706,8.366373057208358,10.599999999999998
1.454973247554531,8.439666961211628,8.59860294810457,10.699999999999996
1.483603776183405,7.474598675130762,7.443834447972385,10.799999999999997
1.0746419418597997,10.057177266980425,9.034954135161048,10.899999999999999
1.0452400358095315,9.206855443026498,9.270790397240136,10.999999999999996
