r,g,b,dbins
1.813153349631696,3.762720469980997,5.306027835706219,6.499999999999999
1.8058804665215362,3.4992848985278333,4.951198009873115,6.599999999999999
1.8292470717460385,2.7146195730707463,4.3886475805253164,6.699999999999999
1.8221941112101783,2.63897262014666,3.8993391073027133,6.799999999999999
1.936157077562581,2.2986287527133187,3.835077286861529,6.899999999999999
1.918050153828318,2.3536547489395723,4.129773216894602,6.999999999999998
1.868016152185727,2.509336077199277,4.288616279632664,7.099999999999999
1.9236108652608495,1.9224446720436799,4.076694356711,7.199999999999999
1.8212270117629674,2.59749259877936,5.076957637928367,7.299999999999999
1.8532072644061548,2.294507349526937,5.324689364002314,7.399999999999999
1.8574407809776392,2.6930795754408474,5.466966389318387,7.499999999999998
1.7419591452785677,3.2804785617428727,5.5411058595538,7.599999999999999
1.71891286547249,3.288445502350148,5.7464363271317875,7.699999999999999
1.8326093261375624,2.9964962193835083,5.648969140556596,7.799999999999999
1.8875577803925894,2.7485486952689198,5.981669380625716,7.899999999999999
1.7774999913721847,3.3167779512410966,5.901136031306767,7.999999999999998
1.66497094674693,3.0957551439680135,5.944348415380488,8.099999999999998
1.5908042466162078,3.1492551595237086,4.887195124136218,8.2
1.6180089167067422,3.5276782222969847,5.931345345113045,8.299999999999997
1.5797743836410314,3.512931444521022,6.020589672962193,8.399999999999999
1.5377603326037437,3.38872286181663,6.301837432802408,8.499999999999996
1.5954679704774435,3.380474335526374,6.30767075177051,8.599999999999998
1.5432446980955827,3.622524959440154,6.377652739771513,8.7
1.5335041381383892,3.6132308405855382,6.41728130479416,8.799999999999997
1.5554032708690244,3.399687449577376,6.403035654177535,8.899999999999999
1.6875254132053596,3.4412263868918918,6.344197396205935,8.999999999999996
1.5010858871726946,3.4892151580798703,6.902350949923076,9.099999999999998
1.5409404601429877,3.7664718577848237,7.042935586708295,9.199999999999998
1.471533214832203,4.275706982825618,7.11087052777253,9.299999999999997
1.404028254360423,4.017258430002842,6.851595363290685,9.399999999999999
1.29414269859569,4.098106558664436,7.069989893522775,9.499999999999996
1.3296396223839901,4.041288698836527,7.148202898804204,9.599999999999998
1.3213352225993809,3.3983228264068503,7.239507876164245,9.699999999999996
1.5375325293950575,3.0426365339303048,7.003104320391984,9.799999999999997
1.4188949174151462,2.855760495609946,6.035160522548871,9.899999999999999
1.5546517009291079,3.1018601432695734,6.095836382326661,9.999999999999996
1.5142506449866964,3.109093261307821,7.19599595815513,10.099999999999998
1.306135336572138,2.959423907430646,6.966616922794783,10.199999999999996
1.1745660011979027,3.186079243993797,7.010862320879913,10.299999999999997
1.203171574695122,2.4863252544125105,7.13295148809023,10.399999999999999
1.4174357744946349,4.332511790146859,7.9962633725617485,10.499999999999996
1.2170492637569852,4.3350457362010415,8.009587527022475,10.599999999999998
1.1504247819007927,5.936451939283495,8.176543529380988,10.699999999999996
1.1850116959694008,4.9970963800320245,7.458803149510029,10.799999999999997
0.49860754966376436,5.623870614172177,9.11699352174083,10.899999999999999
0.8615295052709081,4.197075222316781,8.332212034063609,10.999999999999996
