r,g,b,dbins
0.49750254461136645,2.254944780479232,2.0876626016337165,4.3999999999999995
0.0,1.1441622004136671,2.1614594357424823,4.499999999999999
0.49661210050749605,1.8566506229328505,2.836635761555255,4.6
0.49650317574919417,2.018426698639514,2.8366701297246233,4.699999999999999
0.49684470205524367,2.8474686035425933,3.691382968173121,4.799999999999999
0.4965621431224992,2.6981716641077558,3.6450245218030153,4.899999999999999
0.4961376721980582,2.8839170222338004,3.9328237789729283,4.999999999999999
0.4955361149073668,3.050800051099606,4.1181356312840816,5.1
0.4950945902939074,4.00788936578532,4.033150879566681,5.199999999999999
0.49511921236361517,3.6862054181349206,5.00313873005255,5.299999999999999
0.49512548062764655,3.830118763565279,5.002729277401143,5.399999999999999
0.49548257307073224,2.5574441196001367,3.718340106669898,5.499999999999999
0.49520273353771194,2.7000763935523837,3.2273125232884197,5.6
0.49523279444170665,2.1325038119106963,3.019731331634911,5.699999999999999
0.4950671745509929,2.0791117373342964,3.3119310580971524,5.799999999999999
0.4951020777321774,2.161587010239999,3.339339611023924,5.899999999999999
0.4945542341375212,3.6246827845659673,4.3797323768388035,5.999999999999999
1.017513525787548,1.996170465728265,3.2563585293075077,6.1
0.9781528021602103,1.9553975692160082,3.545138989229304,6.199999999999999
0.9559692163728253,1.6114454002843137,3.5190860845820793,6.299999999999999
0.9832412344957983,1.5018422391816577,3.341273785474018,6.399999999999999
1.0085888234933502,1.380275493010037,3.3637084155087558,6.499999999999999
0.9682139583922024,0.9637863061593073,2.870992187219695,6.599999999999999
0.4955472817158361,1.100399879295097,3.7288008132386405,6.699999999999999
0.9546157971204557,0.8518924145511529,3.3138587867258362,6.799999999999999
0.9495041882551841,0.9850608440454913,2.96961355389834,6.899999999999999
0.9740980532018767,1.0759250828508853,3.1464338328182415,6.999999999999998
0.964172062710448,1.1263799682075155,3.1367378347972954,7.099999999999999
0.9817839992920934,0.4945986090397027,3.0225917207444057,7.199999999999999
0.9693454162620255,1.0095463955152477,3.536530266780424,7.299999999999999
0.4951031267234731,1.1290169594827304,4.064294275852563,7.399999999999999
0.49537265044279216,1.2280682028597072,4.073216626310006,7.499999999999998
0.4958490708461922,1.837161650725774,4.4980349672494295,7.599999999999999
0.9497210002238332,2.0403730394812256,4.903732237176774,7.699999999999999
0.9599117364962519,1.4120376640415324,4.350891290652876,7.799999999999999
0.9825890263542693,2.051490011402596,5.102019617912965,7.899999999999999
0.49526630823253154,2.0466877876676532,4.965136145363186,7.999999999999998
0.49616436726206165,1.8701023244573975,4.945375533661893,8.099999999999998
0.4966306034780414,1.8339365657987288,4.887195124136218,8.2
0.9209665230476707,1.7386233000003866,4.39692923574323,8.299999999999997
0.8857526653431659,1.7913306135119522,4.554165719408953,8.399999999999999
0.8877420384953005,2.5200152096499004,5.039194488735004,8.499999999999996
0.883994991659532,2.5343171415829575,5.05381206810313,8.599999999999998
0.8894650814926498,1.9920890115139338,5.086542055481152,8.7
0.8864805209803318,2.0022192132886594,5.192217151799385,8.799999999999997
0.887846976906916,1.9327737912795242,5.184404096647299,8.899999999999999
0.901438985461902,1.930678372900117,5.262254491914199,8.999999999999996
0.9060844635418651,1.8140190862091041,6.205436191321822,9.099999999999998
0.9489266920084417,2.0181366929922517,5.906920424425158,9.199999999999998
0.9363881555410001,2.8456534959056725,6.213889082063246,9.299999999999997
0.9387676600031232,2.3361221454184675,6.009808508840173,9.399999999999999
0.8975637870673447,2.3234506978581484,7.069989893522775,9.499999999999996
0.9025770615564294,2.5712590231173698,6.290742248461826,9.599999999999998
0.8428943405284697,2.4750834447777206,6.2651456386714015,9.699999999999996
0.8531692037858497,1.2851765904851158,6.164417008726748,9.799999999999997
0.4961262817008237,1.2063253601025412,5.214964535205963,9.899999999999999
0.8673218655674173,1.2965180406613885,6.095836382326661,9.999999999999996
0.49686686879443887,1.5560388547924413,6.218804847815112,10.099999999999998
0.4965359484644521,1.396747362154905,6.229507641122417,10.199999999999996
0.4964495330412714,1.546547865230554,6.33526108564036,10.299999999999997
0.4974736172430596,1.1305666186014056,7.13295148809023,10.399999999999999
0.49748923770007547,2.9180556471654704,7.381794239328353,10.499999999999996
0.4972516911396863,3.3676407092954417,7.409758854343912,10.599999999999998
0.8380284988805533,5.136348982542775,7.382915284061855,10.699999999999996
0.49704923944744156,3.9743779475276075,7.458803149510029,10.799999999999997
0.0,4.908980228783994,8.38638437084983,10.899999999999999
0.0,2.838859984226186,7.167896277559297,10.999999999999996
